"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-08","6.04",,"0.47","0.0","0.0","71","86","63","  250","  260","28.0","38.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-09","10.29",,"0.00","0.0","0.0","72","84","62","  250","  240","25.9","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-10","12.30",,"0.00","0.0","0.0","75","84","67","  250","  250","25.1","36.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-11","12.08",,"0.00","0.0","0.0","64","71","48","   20","  140","18.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-12","4.47",,"0.00","0.0","0.0","56","72","49","  160","   60","8.1","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-13","4.47",,"0.00","0.0","0.0","65","82","51","  160","  150","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-14","8.95",,"0.00","0.0","0.0","70","77","63","  180","  180","18.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-15","5.37",,"0.00","0.0","0.0","71","84","64","  330","  330","10.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-16","6.71",,"0.00","0.0","0.0","68","76","57","  100","  130","14.1","21.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-17","5.14",,"0.00","0.0","0.0","65","82","50","  250","  250","15.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-18","14.09",,"0.00","0.0","0.0","73","82","64","  280","  250","32.0","40.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-19","7.38",,"0.00","0.0","0.0","69","79","54","  230","  320","13.0","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-20","14.76",,"0.00","0.0","0.0","70","80","61","  290","  250","23.0","42.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-21","7.83",,"0.00","0.0","0.0","65","77","52","  290","  260","16.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-22","6.93",,"0.00","0.0","0.0","64","76","51","   10","  340","16.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-23","4.03",,"0.00","0.0","0.0","62","80","45","  300","  290","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-24","10.74",,"0.00","0.0","0.0","62","68","40","   80","   80","25.9","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-25","3.80",,"0.00","0.0","0.0","44","59","34","  100","  100","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-26","6.93",,"0.00","0.0","0.0","52","71","33","  230","  230","16.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-27","9.84",,"0.00","0.0","0.0","64","81","51","  240","  240","19.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-28","12.53",,"0.00","0.0","0.0","68","78","55","  260","  260","32.0","40.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-29","10.07",,"0.00","0.0","0.0","63","78","46","  250","  250","23.9","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-30","12.97",,"0.00","0.0","0.0","62","65","34","   20","   20","25.9","31.1",,,,,,"    1",
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-10-31","4.92",,"0.00","0.0","0.0","43","58","28","   20","   30","8.9","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-01","5.14",,"0.00","0.0","0.0","50","70","37","   20","   10","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-02","4.92",,"0.00","0.0","0.0","52","64","38","   70","   80","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-03","7.16",,"0.00","0.0","0.0","55","73","44","  360","  200","13.0","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-04","5.14",,"0.00","0.0","0.0","62","81","47","  240","  220","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-05","3.80",,"0.00","0.0","0.0","64","81","48","  170","  160","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-06","9.40",,"0.42","0.0","0.0","66","73","55","   10","   10","21.9","25.9",,,"    1",,"    1",,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-07","10.07",,"0.00","0.0","0.0","59","63","49","  360","   60","16.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-08","2.46",,"0.00","0.0","0.0","51","59","44","  160","  160","6.9","8.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-09","3.13",,"0.00","0.0","0.0","53","71","41","   20",,"8.1",,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-10","5.82",,"0.00","0.0","0.0","62","79","49","  270","  270","13.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-11","12.53",,"0.00","0.0","0.0","65","67","39","  110","   80","25.1","29.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-12","7.61",,"0.00","0.0","0.0","40","43","37","   80","   80","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-13","3.36",,"0.00","0.0","0.0","43","63","33","  240","  230","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-14","5.37",,"0.00","0.0","0.0","51","63","35","  120","  110","15.0","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-15","2.01",,"0.00","0.0","0.0","50","64","37","  100","   70","6.9","8.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-16","4.47",,"0.00","0.0","0.0","52","69","39","  240","  230","14.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-17","5.82",,"0.00","0.0","0.0","55","65","43","   80","  200","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-18","2.91",,"0.00","0.0","0.0","53","74","36","  220","  110","10.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-19","6.26",,"0.19","0.0","0.0","59","74","42","  270","  270","21.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-20","8.72",,"0.14","0.0","0.0","61","69","52","  250","  240","29.1","34.0","    1",,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-21","6.26",,"0.03","0.0","0.0","56","69","47","  320","  210","28.0","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-22","6.26",,"0.01","0.0","0.0","51","59","44","  250","  240","17.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-23","4.25",,"0.00","0.0","0.0","50","62","39","   10",,"13.0",,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-24","6.49",,"0.00","0.0","0.0","50","64","39","  260","  250","16.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-25","10.74",,"0.00","0.0","0.0","56","64","45","  230","  230","23.9","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-26","20.58",,"0.00","0.0","0.0","58","61","42","  260","  240","40.9","53.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-27","8.05",,"0.85","0.0","0.0","46","52","38","  110","  120","16.1","21.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-28","12.08",,"0.09","0.0","0.0","43","50","41","  350","  360","18.1","23.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-29","12.30",,"0.00","0.0","0.0","51","72","43","  230","  230","38.0","52.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-11-30","8.95",,"0.00","0.0","0.0","49","56","42","  270","  290","16.1","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-01","4.47",,"0.00","0.0","0.0","45","56","35","  340","  340","15.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-02","4.70",,"0.00","0.0","0.0","46","62","34","   20","   20","12.1","14.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-03","2.24",,"0.00","0.0","0.0","48","67","35","  160","   70","6.9","8.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-04","4.92",,"0.00","0.0","0.0","52","59","43","  170","  180","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-05","8.95",,"0.00","0.0","0.0","56","69","49","  280","  280","25.9","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-06","6.49",,"0.00","0.0","0.0","56","65","45","  350","   35","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-07","6.93",,"0.00","0.0","0.0","53","68","45","  220","   10","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-08","12.30",,"0.01","0.0","0.0","59","67","52","  250","  270","23.9","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-09","6.04",,"0.57","0.0","0.0","54","58","42","  290","  280","19.9","25.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-10","4.70",,"0.00","0.0","0.0","46","56","41","   20","   20","10.1","12.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-11","2.46",,"0.00","0.0","0.0","46","54","37","  140","  170","10.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-12","5.14",,"0.00","0.0","0.0","46","60","37","  230","  230","16.1","21.0","    1","    1",,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-13","9.17",,"0.00","0.0","0.0","53","69","38","  250","  250","21.9","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-14","12.08",,"0.00","0.0","0.0","61","70","54","  240","  240","21.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-15","19.24",,"0.00","0.0","0.0","63","72","54","  260","  260","35.1","44.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-16","10.96",,"0.00","0.0","0.0","54","55","37","  310","  310","23.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-17","7.83",,"0.00","0.0","0.0","39","45","31","  360","   10","19.9","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-18","5.14",,"0.00","0.0","0.0","36","49","24","   10","   30","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-19","5.82",,"0.00","0.0","0.0","38","52","27","  320","  360","12.1","13.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-20","4.92",,"0.00","0.0","0.0","42","55","31","  360","  360","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-21","4.92",,"0.00","0.0","0.0","41","57","24","  230","  240","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-22","3.58",,"0.00","0.0","0.0","42","57","28","   20","  360","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-23","5.37",,"0.00","0.0","0.0","44","60","33","   10","  360","13.0","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-24","3.13",,"0.13","0.0","0.0","46","59","37","  270","  260","16.1","48.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-25","8.50",,"0.00","0.0","0.0","47","60","35","  270","  270","21.0","28.0","    1","    1",,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-26","4.70",,"0.00","0.0","0.0","47","63","34","  350",,"8.1",,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-27","8.05",,"0.00","0.0","0.0","51","63","38","  280","  280","21.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-28","14.32",,"0.01","0.0","0.0","45","48","34","  260","  260","33.1","47.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-29","13.87",,"0.00","0.0","0.0","38","46","30","  280","  260","36.0","45.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-30","7.16",,"0.00","0.0","0.0","36","48","25","  360",,"12.1",,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2019-12-31","7.16",,"0.00","0.0","0.0","40","54","29","  360","   30","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-01","9.62",,"0.00","0.0","0.0","44","59","28","  250","  240","23.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-02","10.96",,"0.03","0.0","0.0","48","50","37","  270","  260","36.9","52.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-03","4.25",,"0.00","0.0","0.0","40","53","30","  280","  280","14.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-04","4.70",,"0.00","0.0","0.0","41","58","27","  150","  200","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-05","2.91",,"0.00","0.0","0.0","45","64","29","  190","  160","8.9","10.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-06","10.51",,"0.00","0.0","0.0","46","60","32","  360","  360","23.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-07","7.83",,"0.00","0.0","0.0","45","59","32","   10","  360","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-08","7.83",,"0.00","0.0","0.0","44","65","32","  110","  130","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-09","10.96",,"0.00","0.0","0.0","54","67","42","  250","  240","30.0","40.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-10","12.30",,"0.01","0.0","0.0","53","58","35","  260","  250","38.0","52.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-11","4.92",,"0.00","0.0","0.0","40","52","24","  250","  230","16.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-12","7.61",,"0.00","0.0","0.0","46","62","32","  270","  240","19.9","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-13","6.26",,"0.00","0.0","0.0","50","69","36","  250","  230","17.0","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-14","3.80",,"0.00","0.0","0.0","51","70","30","  240","  220","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-15","2.46",,"0.00","0.0","0.0","54","67","43","  120","   10","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-16","7.38",,"0.16","0.0","0.0","56","61","45","  100","   70","15.0","19.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-17","8.50",,"0.00","0.0","0.0","48","66","40","  290","  240","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-18","7.83",,"0.00","0.0","0.0","53","63","40","  360","  350","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-19","6.26",,"0.00","0.0","0.0","48","62","36","   70","  360","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-20","5.37",,"0.00","0.0","0.0","48","58","39","   80","   60","13.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-21","6.04",,"0.07","0.0","0.0","48","50","43","  340","  330","14.1","16.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-22","13.65",,"0.00","0.0","0.0","52","62","46","  270","  260","44.1","55.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-23","4.25",,"0.00","0.0","0.0","50","61","35","   20","  240","10.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-24","2.24",,"0.00","0.0","0.0","48","64","34","   40","   40","8.1","10.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-25","4.25",,"0.00","0.0","0.0","52","67","39","  280","  300","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-26","4.70",,"0.00","0.0","0.0","52","67","36","  240","  240","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-27","12.97",,"0.00","0.0","0.0","56","64","46","  270","  270","35.1","55.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-28","6.93",,"0.00","0.0","0.0","52","59","39","  300","  300","31.1","42.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-29","4.70",,"0.00","0.0","0.0","47","64","32","   30","   70","21.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-30","5.14",,"0.00","0.0","0.0","51","60","39","  270","  280","16.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-31","7.16",,"0.00","0.0","0.0","49","58","39","   10","   40","17.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-01","4.03",,"0.00","0.0","0.0","46","64","31","  240","  250","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-02","4.47",,"0.00","0.0","0.0","49","64","36","  150","  150","14.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-03","18.12",,"0.00","0.0","0.0","58","70","51","  250","  250","38.9","50.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-04","12.53",,"0.33","1.6","0.0","54","55","29","  360","  250","25.9","36.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-05","6.93",,"0.07","0.7","2.0","33","39","25","  350","  340","18.1","23.9","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-06","14.09",,"0.00","0.0","0.0","39","55","31","  280","  280","33.1","46.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-07","9.84",,"0.00","0.0","0.0","52","66","40","  240","  260","21.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-08","6.49",,"0.00","0.0","0.0","52","70","36","  250","  240","21.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-09","8.72",,"0.00","0.0","0.0","60","70","50","  260","  260","23.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-10","4.92",,"0.19","0.0","0.0","58","63","49","  260","  260","23.0","31.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-11","7.61",,"0.19","0.6","0.0","48","53","33","   60","   60","23.0","34.0","    1",,"    1",,"    1",,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-12","6.26",,"0.00","0.0","0.0","38","51","34","  250","  250","17.0","27.1","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-13","4.25",,"0.00","0.0","0.0","44","59","33","  210","  160","8.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-14","5.59",,"0.00","0.0","0.0","48","66","37","   10","   10","10.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-15","6.93",,"0.00","0.0","0.0","54","69","40","  240","  240","25.1","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-16","11.86",,"0.00","0.0","0.0","57","71","41","  260","  250","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-17","11.63",,"0.00","0.0","0.0","61","73","49","  250","  250","25.1","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-18","7.16",,"0.00","0.0","0.0","61","70","44","  110","  110","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-19","4.70",,"0.00","0.0","0.0","51","63","44","  160","  110","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-20","12.30",,"0.00","0.0","0.0","51","56","38","  110","   90","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-21","6.04",,"0.00","0.0","0.0","41","51","37","   50","  110","13.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-22","4.70",,"0.00","0.0","0.0","50","68","43","   20","   10","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-23","17.00",,"0.00","0.0","0.0","60","63","50","  260","  260","36.0","53.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-24","9.84",,"0.00","0.0","0.0","54","68","40","  290","  280","21.0","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-25","15.66",,"0.00","0.0","0.0","54","56","36","   20","  330","31.1","38.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-26","4.70",,"0.00","0.0","0.0","38","50","27","  130","  150","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-02-27","4.03",,"0.00","0.0","0.0","42","64","25","  350","  340","13.0","17.0",,,,,,,
